subject,gradeLevel,reportingCategory,reportingCategoryTitle,assessmentAnchor,assessmentAnchorTitle,anchorDescriptor,anchorDescriptorText,eligibleContent,eligibleContentText,dokCeiling,paCoreStandardCodes,primaryPaCoreStandardCode,mappingGranularity,mappingConfidence,sourceDocument,sourceVersionYear,sourceUpdatedYear,sourceAnomalyJson
ELA,8,B,Informational Text,E08.B-K.1,Key Ideas and Details,E08.B-K.1.1,Demonstrate understanding of key ideas and details in informational texts.,E08.B-K.1.1.2,"Determine a central idea of a text and analyze its development over the course of the text, including its relationship to supporting ideas; provide an objective summary of the text.",,CC.1.2.8.A|CC.1.2.8.B|CC.1.2.8.C,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 8 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,8,B,Informational Text,E08.B-K.1,Key Ideas and Details,E08.B-K.1.1,Demonstrate understanding of key ideas and details in informational texts.,E08.B-K.1.1.3,"Analyze how a text makes connections among and distinctions between individuals, ideas, or events (e.g., through comparisons, analogies, categories).",,CC.1.2.8.A|CC.1.2.8.B|CC.1.2.8.C,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 8 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,8,B,Informational Text,E08.B-C.2,Craft and Structure,E08.B-C.2.1,Demonstrate understanding of craft and structure in informational texts.,E08.B-C.2.1.1,Determine an author's point of view or purpose in a text and analyze how the author acknowledges and responds to conflicting evidence or viewpoints.,,CC.1.2.8.D|CC.1.2.8.E|CC.1.2.8.F,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 8 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,8,B,Informational Text,E08.B-C.2,Craft and Structure,E08.B-C.2.1,Demonstrate understanding of craft and structure in informational texts.,E08.B-C.2.1.2,"Analyze in detail the structure of a specific paragraph in a text, including the role of particular sentences in developing and refining a key concept.",,CC.1.2.8.D|CC.1.2.8.E|CC.1.2.8.F,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 8 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,8,B,Informational Text,E08.B-C.2,Craft and Structure,E08.B-C.2.1,Demonstrate understanding of craft and structure in informational texts.,E08.B-C.2.1.3,"Determine how the author uses the meaning of words or phrases, including figurative, connotative, or technical meanings, in a text; analyze the impact of specific word choices on meaning and tone, including analogies or allusions to other texts.",,CC.1.2.8.D|CC.1.2.8.E|CC.1.2.8.F,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 8 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,8,B,Informational Text,E08.B-C.3,Integration of Knowledge and Ideas,E08.B-C.3.1,"Demonstrate understanding of connections within, between, and/or among informational texts.",E08.B-C.3.1.1,"Delineate and evaluate the argument and specific claims in a text, assessing whether the reasoning is sound and the evidence is relevant and sufficient; recognize when irrelevant evidence is introduced.",,CC.1.2.8.H|CC.1.2.8.I,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 8 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,8,B,Informational Text,E08.B-C.3,Integration of Knowledge and Ideas,E08.B-C.3.1,"Demonstrate understanding of connections within, between, and/or among informational texts.",E08.B-C.3.1.2,"Analyze a case in which two or more texts provide conflicting information on the same topic, and identify where the texts disagree on matters of fact or interpretation.",,CC.1.2.8.H|CC.1.2.8.I,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 8 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,8,B,Informational Text,E08.B-V.4,Vocabulary Acquisition and Use,E08.B-V.4.1,Demonstrate understanding of vocabulary and figurative language in informational texts.,E08.B-V.4.1.1,"Determine or clarify the meaning of unknown and multiple-meaning words or phrases based on grade 8 reading and content, choosing flexibly from a range of strategies (context clues; common Greek or Latin affixes and roots; technical words).",,CC.1.2.8.F|CC.1.2.8.J|CC.1.2.8.K,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 8 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,8,B,Informational Text,E08.B-V.4,Vocabulary Acquisition and Use,E08.B-V.4.1,Demonstrate understanding of vocabulary and figurative language in informational texts.,E08.B-V.4.1.2,"Demonstrate understanding of figurative language, word relationships, and nuances in word meanings (figures of speech such as verbal irony and puns; word relationships; connotations vs. denotations).",,CC.1.2.8.F|CC.1.2.8.J|CC.1.2.8.K,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 8 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,8,D,Conventions of Standard English,E08.D.1,Conventions of Standard English,E08.D.1.1,Demonstrate command of the conventions of standard English grammar and usage.,E08.D.1.1.1,"Explain the function of verbals (i.e., gerunds, participles, and infinitives) in general and their function in particular sentences.",,CC.1.4.8.F|CC.1.4.8.L|CC.1.4.8.R,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 8 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,8,D,Conventions of Standard English,E08.D.1,Conventions of Standard English,E08.D.1.1,Demonstrate command of the conventions of standard English grammar and usage.,E08.D.1.1.2,Form and use verbs in the active and passive voice.,,CC.1.4.8.F|CC.1.4.8.L|CC.1.4.8.R,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 8 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,8,D,Conventions of Standard English,E08.D.1,Conventions of Standard English,E08.D.1.1,Demonstrate command of the conventions of standard English grammar and usage.,E08.D.1.1.3,"Form and use verbs in the indicative, imperative, interrogative, conditional, and subjunctive mood.",,CC.1.4.8.F|CC.1.4.8.L|CC.1.4.8.R,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 8 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,8,D,Conventions of Standard English,E08.D.1,Conventions of Standard English,E08.D.1.1,Demonstrate command of the conventions of standard English grammar and usage.,E08.D.1.1.4,Recognize and correct inappropriate shifts in verb voice and mood.,,CC.1.4.8.F|CC.1.4.8.L|CC.1.4.8.R,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 8 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,8,D,Conventions of Standard English,E08.D.1,Conventions of Standard English,E08.D.1.1,Demonstrate command of the conventions of standard English grammar and usage.,E08.D.1.1.5,"Place phrases and clauses within a sentence, recognizing and correcting misplaced and dangling modifiers.",,CC.1.4.8.F|CC.1.4.8.L|CC.1.4.8.R,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 8 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,8,D,Conventions of Standard English,E08.D.1,Conventions of Standard English,E08.D.1.1,Demonstrate command of the conventions of standard English grammar and usage.,E08.D.1.1.6,Recognize and correct inappropriate shifts in pronoun number and person.,,CC.1.4.8.F|CC.1.4.8.L|CC.1.4.8.R,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 8 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,8,D,Conventions of Standard English,E08.D.1,Conventions of Standard English,E08.D.1.1,Demonstrate command of the conventions of standard English grammar and usage.,E08.D.1.1.7,"Recognize and correct vague pronouns (i.e., ones with unclear or ambiguous antecedents).",,CC.1.4.8.F|CC.1.4.8.L|CC.1.4.8.R,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 8 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,8,D,Conventions of Standard English,E08.D.1,Conventions of Standard English,E08.D.1.1,Demonstrate command of the conventions of standard English grammar and usage.,E08.D.1.1.8,Recognize and correct inappropriate shifts in verb tense.,,CC.1.4.8.F|CC.1.4.8.L|CC.1.4.8.R,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 8 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,8,D,Conventions of Standard English,E08.D.1,Conventions of Standard English,E08.D.1.1,Demonstrate command of the conventions of standard English grammar and usage.,E08.D.1.1.9,"Produce complete sentences, recognizing and correcting inappropriate fragments and run-on sentences.",,CC.1.4.8.F|CC.1.4.8.L|CC.1.4.8.R,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 8 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,8,D,Conventions of Standard English,E08.D.1,Conventions of Standard English,E08.D.1.1,Demonstrate command of the conventions of standard English grammar and usage.,E08.D.1.1.10,"Correctly use frequently confused words (e.g., to, too, two; there, their, they're).",,CC.1.4.8.F|CC.1.4.8.L|CC.1.4.8.R,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 8 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,8,D,Conventions of Standard English,E08.D.1,Conventions of Standard English,E08.D.1.1,Demonstrate command of the conventions of standard English grammar and usage.,E08.D.1.1.11,Ensure subject-verb and pronoun-antecedent agreement.,,CC.1.4.8.F|CC.1.4.8.L|CC.1.4.8.R,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 8 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,8,D,Conventions of Standard English,E08.D.1,Conventions of Standard English,E08.D.1.2,"Demonstrate command of the conventions of standard English capitalization, punctuation, and spelling.",E08.D.1.2.1,"Use punctuation (i.e., comma, ellipsis, and dash) to indicate a pause or break.",,CC.1.4.8.F|CC.1.4.8.L|CC.1.4.8.R,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 8 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,8,D,Conventions of Standard English,E08.D.1,Conventions of Standard English,E08.D.1.2,"Demonstrate command of the conventions of standard English capitalization, punctuation, and spelling.",E08.D.1.2.2,Use an ellipsis to indicate an omission.,,CC.1.4.8.F|CC.1.4.8.L|CC.1.4.8.R,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 8 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,8,D,Conventions of Standard English,E08.D.1,Conventions of Standard English,E08.D.1.2,"Demonstrate command of the conventions of standard English capitalization, punctuation, and spelling.",E08.D.1.2.3,Spell correctly.,,CC.1.4.8.F|CC.1.4.8.L|CC.1.4.8.R,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 8 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,8,D,Conventions of Standard English,E08.D.1,Conventions of Standard English,E08.D.1.2,"Demonstrate command of the conventions of standard English capitalization, punctuation, and spelling.",E08.D.1.2.4,"Use punctuation (i.e., commas, parentheses, and dashes) to set off nonrestrictive/parenthetical elements.",,CC.1.4.8.F|CC.1.4.8.L|CC.1.4.8.R,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 8 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,8,D,Conventions of Standard English,E08.D.1,Conventions of Standard English,E08.D.1.2,"Demonstrate command of the conventions of standard English capitalization, punctuation, and spelling.",E08.D.1.2.5,Use punctuation to separate items in a series.,,CC.1.4.8.F|CC.1.4.8.L|CC.1.4.8.R,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 8 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,8,D,Conventions of Standard English,E08.D.2,Knowledge of Language,E08.D.2.1,Use knowledge of language and its conventions.,E08.D.2.1.1,"Use verbs in the active and passive voice and in the conditional and subjunctive mood to achieve particular effects (e.g., emphasizing the actor or the action, expressing uncertainty, or describing a state contrary to fact).",,CC.1.4.8.E|CC.1.4.8.K|CC.1.4.8.Q,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 8 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,8,D,Conventions of Standard English,E08.D.2,Knowledge of Language,E08.D.2.1,Use knowledge of language and its conventions.,E08.D.2.1.2,"Choose language that expresses ideas precisely and concisely, recognizing and eliminating wordiness and redundancy.",,CC.1.4.8.E|CC.1.4.8.K|CC.1.4.8.Q,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 8 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,8,D,Conventions of Standard English,E08.D.2,Knowledge of Language,E08.D.2.1,Use knowledge of language and its conventions.,E08.D.2.1.3,"Vary sentence patterns for meaning, reader/listener interest, and style.",,CC.1.4.8.E|CC.1.4.8.K|CC.1.4.8.Q,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 8 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,8,D,Conventions of Standard English,E08.D.2,Knowledge of Language,E08.D.2.1,Use knowledge of language and its conventions.,E08.D.2.1.4,Maintain consistency in style and tone.,,CC.1.4.8.E|CC.1.4.8.K|CC.1.4.8.Q,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 8 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,8,D,Conventions of Standard English,E08.D.2,Knowledge of Language,E08.D.2.1,Use knowledge of language and its conventions.,E08.D.2.1.5,Choose punctuation for effect.,,CC.1.4.8.E|CC.1.4.8.K|CC.1.4.8.Q,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 8 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,8,D,Conventions of Standard English,E08.D.2,Knowledge of Language,E08.D.2.1,Use knowledge of language and its conventions.,E08.D.2.1.6,Choose words and phrases for effect.,,CC.1.4.8.E|CC.1.4.8.K|CC.1.4.8.Q,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 8 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,8,E,Text-Dependent Analysis,E08.E.1,Evidence-Based Analysis of Text,E08.E.1.1,"Draw evidence from literary or informational texts to support analysis, reflection, and/or research.",E08.E.1.1.1,"Introduce text(s) for the intended audience, state an opinion and/or topic, establish a situation, and create an organizational structure in which ideas are logically grouped to support the writer's purpose.",,CC.1.4.8.B|CC.1.4.8.C|CC.1.4.8.D|CC.1.4.8.E|CC.1.4.8.F|CC.1.4.8.H|CC.1.4.8.I|CC.1.4.8.J|CC.1.4.8.K|CC.1.4.8.L|CC.1.4.8.S,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 8 ELA Assessment Anchors and Eligible Content,2014,2017,"{""field"":""paCoreStandardCodes"",""sourceValue"":""CC.1.4.7.B"",""correctedValue"":""CC.1.4.8.B"",""reason"":""PDE Grade 8 TDA reference block lists CC.1.4.7.B (grade-level mismatch); corrected to CC.1.4.8.B for grade consistency"",""humanConfirmed"":false}"
ELA,8,E,Text-Dependent Analysis,E08.E.1,Evidence-Based Analysis of Text,E08.E.1.1,"Draw evidence from literary or informational texts to support analysis, reflection, and/or research.",E08.E.1.1.2,"Develop the analysis using relevant evidence from text(s) to support claims, opinions, ideas, and inferences and demonstrating an understanding of the text(s).",,CC.1.4.8.B|CC.1.4.8.C|CC.1.4.8.D|CC.1.4.8.E|CC.1.4.8.F|CC.1.4.8.H|CC.1.4.8.I|CC.1.4.8.J|CC.1.4.8.K|CC.1.4.8.L|CC.1.4.8.S,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 8 ELA Assessment Anchors and Eligible Content,2014,2017,"{""field"":""paCoreStandardCodes"",""sourceValue"":""CC.1.4.7.B"",""correctedValue"":""CC.1.4.8.B"",""reason"":""PDE Grade 8 TDA reference block lists CC.1.4.7.B (grade-level mismatch); corrected to CC.1.4.8.B for grade consistency"",""humanConfirmed"":false}"
ELA,8,E,Text-Dependent Analysis,E08.E.1,Evidence-Based Analysis of Text,E08.E.1.1,"Draw evidence from literary or informational texts to support analysis, reflection, and/or research.",E08.E.1.1.3,Use appropriate and varied transitions to create cohesion and clarify the relationships among ideas and concepts.,,CC.1.4.8.B|CC.1.4.8.C|CC.1.4.8.D|CC.1.4.8.E|CC.1.4.8.F|CC.1.4.8.H|CC.1.4.8.I|CC.1.4.8.J|CC.1.4.8.K|CC.1.4.8.L|CC.1.4.8.S,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 8 ELA Assessment Anchors and Eligible Content,2014,2017,"{""field"":""paCoreStandardCodes"",""sourceValue"":""CC.1.4.7.B"",""correctedValue"":""CC.1.4.8.B"",""reason"":""PDE Grade 8 TDA reference block lists CC.1.4.7.B (grade-level mismatch); corrected to CC.1.4.8.B for grade consistency"",""humanConfirmed"":false}"
ELA,8,E,Text-Dependent Analysis,E08.E.1,Evidence-Based Analysis of Text,E08.E.1.1,"Draw evidence from literary or informational texts to support analysis, reflection, and/or research.",E08.E.1.1.4,Use precise language and domain-specific vocabulary to inform about or explain the topic and/or convey the experience and events.,,CC.1.4.8.B|CC.1.4.8.C|CC.1.4.8.D|CC.1.4.8.E|CC.1.4.8.F|CC.1.4.8.H|CC.1.4.8.I|CC.1.4.8.J|CC.1.4.8.K|CC.1.4.8.L|CC.1.4.8.S,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 8 ELA Assessment Anchors and Eligible Content,2014,2017,"{""field"":""paCoreStandardCodes"",""sourceValue"":""CC.1.4.7.B"",""correctedValue"":""CC.1.4.8.B"",""reason"":""PDE Grade 8 TDA reference block lists CC.1.4.7.B (grade-level mismatch); corrected to CC.1.4.8.B for grade consistency"",""humanConfirmed"":false}"
ELA,8,E,Text-Dependent Analysis,E08.E.1,Evidence-Based Analysis of Text,E08.E.1.1,"Draw evidence from literary or informational texts to support analysis, reflection, and/or research.",E08.E.1.1.5,Establish and maintain a formal style.,,CC.1.4.8.B|CC.1.4.8.C|CC.1.4.8.D|CC.1.4.8.E|CC.1.4.8.F|CC.1.4.8.H|CC.1.4.8.I|CC.1.4.8.J|CC.1.4.8.K|CC.1.4.8.L|CC.1.4.8.S,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 8 ELA Assessment Anchors and Eligible Content,2014,2017,"{""field"":""paCoreStandardCodes"",""sourceValue"":""CC.1.4.7.B"",""correctedValue"":""CC.1.4.8.B"",""reason"":""PDE Grade 8 TDA reference block lists CC.1.4.7.B (grade-level mismatch); corrected to CC.1.4.8.B for grade consistency"",""humanConfirmed"":false}"
ELA,8,E,Text-Dependent Analysis,E08.E.1,Evidence-Based Analysis of Text,E08.E.1.1,"Draw evidence from literary or informational texts to support analysis, reflection, and/or research.",E08.E.1.1.6,Provide a concluding section that follows from and supports the analysis presented.,,CC.1.4.8.B|CC.1.4.8.C|CC.1.4.8.D|CC.1.4.8.E|CC.1.4.8.F|CC.1.4.8.H|CC.1.4.8.I|CC.1.4.8.J|CC.1.4.8.K|CC.1.4.8.L|CC.1.4.8.S,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 8 ELA Assessment Anchors and Eligible Content,2014,2017,"{""field"":""paCoreStandardCodes"",""sourceValue"":""CC.1.4.7.B"",""correctedValue"":""CC.1.4.8.B"",""reason"":""PDE Grade 8 TDA reference block lists CC.1.4.7.B (grade-level mismatch); corrected to CC.1.4.8.B for grade consistency"",""humanConfirmed"":false}"
