subject,gradeLevel,reportingCategory,reportingCategoryTitle,assessmentAnchor,assessmentAnchorTitle,anchorDescriptor,anchorDescriptorText,eligibleContent,eligibleContentText,dokCeiling,paCoreStandardCodes,primaryPaCoreStandardCode,mappingGranularity,mappingConfidence,sourceDocument,sourceVersionYear,sourceUpdatedYear,sourceAnomalyJson
ELA,5,B,Informational Text,E05.B-V.4,Vocabulary Acquisition and Use,E05.B-V.4.1,Demonstrate understanding of vocabulary and figurative language in informational texts.,E05.B-V.4.1.1,"Determine or clarify the meaning of unknown and multiple-meaning words and phrases based on grade 5 reading and content, choosing flexibly from a range of strategies (context clues; common Greek and Latin affixes and roots; general academic and domain-specific words).",,CC.1.2.5.F|CC.1.2.5.J|CC.1.2.5.K,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 5 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,5,B,Informational Text,E05.B-V.4,Vocabulary Acquisition and Use,E05.B-V.4.1,Demonstrate understanding of vocabulary and figurative language in informational texts.,E05.B-V.4.1.2,"Demonstrate understanding of figurative language, word relationships, and nuances in word meanings (simile, metaphor, personification; idioms, adages, and proverbs; synonyms, antonyms, homographs).",,CC.1.2.5.F|CC.1.2.5.J|CC.1.2.5.K,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 5 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,5,D,Conventions of Standard English,E05.D.1,Conventions of Standard English,E05.D.1.1,Demonstrate command of the conventions of standard English grammar and usage.,E05.D.1.1.1,"Explain the function of conjunctions, prepositions, and interjections in general and their function in particular sentences.",,CC.1.4.5.F|CC.1.4.5.L|CC.1.4.5.R,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 5 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,5,D,Conventions of Standard English,E05.D.1,Conventions of Standard English,E05.D.1.1,Demonstrate command of the conventions of standard English grammar and usage.,E05.D.1.1.2,"Form and use the perfect verb tenses (e.g., I had walked; I have walked; I will have walked).",,CC.1.4.5.F|CC.1.4.5.L|CC.1.4.5.R,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 5 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,5,D,Conventions of Standard English,E05.D.1,Conventions of Standard English,E05.D.1.1,Demonstrate command of the conventions of standard English grammar and usage.,E05.D.1.1.3,"Use verb tense to convey various times, sequences, states, and conditions.",,CC.1.4.5.F|CC.1.4.5.L|CC.1.4.5.R,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 5 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,5,D,Conventions of Standard English,E05.D.1,Conventions of Standard English,E05.D.1.1,Demonstrate command of the conventions of standard English grammar and usage.,E05.D.1.1.4,Recognize and correct inappropriate shifts in verb tense.,,CC.1.4.5.F|CC.1.4.5.L|CC.1.4.5.R,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 5 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,5,D,Conventions of Standard English,E05.D.1,Conventions of Standard English,E05.D.1.1,Demonstrate command of the conventions of standard English grammar and usage.,E05.D.1.1.5,"Use correlative conjunctions (e.g., either/or, neither/nor).",,CC.1.4.5.F|CC.1.4.5.L|CC.1.4.5.R,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 5 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,5,D,Conventions of Standard English,E05.D.1,Conventions of Standard English,E05.D.1.1,Demonstrate command of the conventions of standard English grammar and usage.,E05.D.1.1.6,"Produce complete sentences, recognizing and correcting inappropriate fragments and run-on sentences.",,CC.1.4.5.F|CC.1.4.5.L|CC.1.4.5.R,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 5 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,5,D,Conventions of Standard English,E05.D.1,Conventions of Standard English,E05.D.1.1,Demonstrate command of the conventions of standard English grammar and usage.,E05.D.1.1.7,"Correctly use frequently confused words (e.g., to, too, two; there, their, they're).",,CC.1.4.5.F|CC.1.4.5.L|CC.1.4.5.R,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 5 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,5,D,Conventions of Standard English,E05.D.1,Conventions of Standard English,E05.D.1.1,Demonstrate command of the conventions of standard English grammar and usage.,E05.D.1.1.8,Ensure subject-verb and pronoun-antecedent agreement.,,CC.1.4.5.F|CC.1.4.5.L|CC.1.4.5.R,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 5 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,5,D,Conventions of Standard English,E05.D.1,Conventions of Standard English,E05.D.1.2,"Demonstrate command of the conventions of standard English capitalization, punctuation, and spelling.",E05.D.1.2.1,Use punctuation to separate items in a series.,,CC.1.4.5.F|CC.1.4.5.L|CC.1.4.5.R,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 5 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,5,D,Conventions of Standard English,E05.D.1,Conventions of Standard English,E05.D.1.2,"Demonstrate command of the conventions of standard English capitalization, punctuation, and spelling.",E05.D.1.2.2,Use a comma to separate an introductory element from the rest of the sentence.,,CC.1.4.5.F|CC.1.4.5.L|CC.1.4.5.R,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 5 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,5,D,Conventions of Standard English,E05.D.1,Conventions of Standard English,E05.D.1.2,"Demonstrate command of the conventions of standard English capitalization, punctuation, and spelling.",E05.D.1.2.3,"Use a comma to set off the words yes and no, to set off a tag question from the rest of the sentence, and to indicate direct address.",,CC.1.4.5.F|CC.1.4.5.L|CC.1.4.5.R,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 5 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,5,D,Conventions of Standard English,E05.D.1,Conventions of Standard English,E05.D.1.2,"Demonstrate command of the conventions of standard English capitalization, punctuation, and spelling.",E05.D.1.2.4,"Use underlining, quotation marks, or italics to indicate titles of works.",,CC.1.4.5.F|CC.1.4.5.L|CC.1.4.5.R,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 5 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,5,D,Conventions of Standard English,E05.D.1,Conventions of Standard English,E05.D.1.2,"Demonstrate command of the conventions of standard English capitalization, punctuation, and spelling.",E05.D.1.2.5,Spell grade-appropriate words correctly.,,CC.1.4.5.F|CC.1.4.5.L|CC.1.4.5.R,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 5 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,5,D,Conventions of Standard English,E05.D.2,Knowledge of Language,E05.D.2.1,Use knowledge of language and its conventions.,E05.D.2.1.1,"Expand, combine, and reduce sentences for meaning, reader/listener interest, and style.",,CC.1.4.5.E|CC.1.4.5.K|CC.1.4.5.Q,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 5 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,5,D,Conventions of Standard English,E05.D.2,Knowledge of Language,E05.D.2.1,Use knowledge of language and its conventions.,E05.D.2.1.2,Choose words and phrases to convey ideas precisely.,,CC.1.4.5.E|CC.1.4.5.K|CC.1.4.5.Q,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 5 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,5,D,Conventions of Standard English,E05.D.2,Knowledge of Language,E05.D.2.1,Use knowledge of language and its conventions.,E05.D.2.1.3,Choose punctuation for effect.,,CC.1.4.5.E|CC.1.4.5.K|CC.1.4.5.Q,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 5 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,5,D,Conventions of Standard English,E05.D.2,Knowledge of Language,E05.D.2.1,Use knowledge of language and its conventions.,E05.D.2.1.4,Choose words and phrases for effect.,,CC.1.4.5.E|CC.1.4.5.K|CC.1.4.5.Q,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 5 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,5,E,Text-Dependent Analysis,E05.E.1,Evidence-Based Analysis of Text,E05.E.1.1,"Draw evidence from literary or informational texts to support analysis, reflection, and/or research.",E05.E.1.1.1,"Introduce text(s) for the intended audience, state an opinion and/or topic, establish a situation, and create an organizational structure in which ideas are logically grouped to support the writer's purpose.",,CC.1.4.5.B|CC.1.4.5.C|CC.1.4.5.D|CC.1.4.5.E|CC.1.4.5.F|CC.1.4.5.H|CC.1.4.5.I|CC.1.4.5.J|CC.1.4.5.K|CC.1.4.5.L|CC.1.4.5.S,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 5 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,5,E,Text-Dependent Analysis,E05.E.1,Evidence-Based Analysis of Text,E05.E.1.1,"Draw evidence from literary or informational texts to support analysis, reflection, and/or research.",E05.E.1.1.2,"Develop the analysis using a variety of evidence from text(s) to support claims, opinions, ideas, and inferences.",,CC.1.4.5.B|CC.1.4.5.C|CC.1.4.5.D|CC.1.4.5.E|CC.1.4.5.F|CC.1.4.5.H|CC.1.4.5.I|CC.1.4.5.J|CC.1.4.5.K|CC.1.4.5.L|CC.1.4.5.S,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 5 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,5,E,Text-Dependent Analysis,E05.E.1,Evidence-Based Analysis of Text,E05.E.1.1,"Draw evidence from literary or informational texts to support analysis, reflection, and/or research.",E05.E.1.1.3,"Link ideas within and across categories of information using words, phrases, and clauses (e.g., in contrast, especially).",,CC.1.4.5.B|CC.1.4.5.C|CC.1.4.5.D|CC.1.4.5.E|CC.1.4.5.F|CC.1.4.5.H|CC.1.4.5.I|CC.1.4.5.J|CC.1.4.5.K|CC.1.4.5.L|CC.1.4.5.S,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 5 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,5,E,Text-Dependent Analysis,E05.E.1,Evidence-Based Analysis of Text,E05.E.1.1,"Draw evidence from literary or informational texts to support analysis, reflection, and/or research.",E05.E.1.1.4,Use precise language and domain-specific vocabulary to inform about or explain the topic and/or convey the experience and events.,,CC.1.4.5.B|CC.1.4.5.C|CC.1.4.5.D|CC.1.4.5.E|CC.1.4.5.F|CC.1.4.5.H|CC.1.4.5.I|CC.1.4.5.J|CC.1.4.5.K|CC.1.4.5.L|CC.1.4.5.S,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 5 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,5,E,Text-Dependent Analysis,E05.E.1,Evidence-Based Analysis of Text,E05.E.1.1,"Draw evidence from literary or informational texts to support analysis, reflection, and/or research.",E05.E.1.1.5,Establish and maintain a formal style.,,CC.1.4.5.B|CC.1.4.5.C|CC.1.4.5.D|CC.1.4.5.E|CC.1.4.5.F|CC.1.4.5.H|CC.1.4.5.I|CC.1.4.5.J|CC.1.4.5.K|CC.1.4.5.L|CC.1.4.5.S,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 5 ELA Assessment Anchors and Eligible Content,2014,2017,
ELA,5,E,Text-Dependent Analysis,E05.E.1,Evidence-Based Analysis of Text,E05.E.1.1,"Draw evidence from literary or informational texts to support analysis, reflection, and/or research.",E05.E.1.1.6,Provide a concluding section related to the analysis presented.,,CC.1.4.5.B|CC.1.4.5.C|CC.1.4.5.D|CC.1.4.5.E|CC.1.4.5.F|CC.1.4.5.H|CC.1.4.5.I|CC.1.4.5.J|CC.1.4.5.K|CC.1.4.5.L|CC.1.4.5.S,,ANCHOR_BLOCK,SOURCE_ANCHOR_LEVEL,PDE Grade 5 ELA Assessment Anchors and Eligible Content,2014,2017,
